country,full_name,office_level,office_title,jurisdiction_type,jurisdiction_code,state,district,block,ward,local_body_type,local_body_name,normalized_name,transliterated_name,party,term_start,term_end,source_url,source_last_updated,status
IN,രാജി േജാബി,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W002,Kerala,Ernakulam,,002,municipality,േകാതമംഗലം,രാജി േജാബി,raajai eejaabai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,മരിയ രാജു,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W003,Kerala,Ernakulam,,003,municipality,േകാതമംഗലം,മരിയ രാജു,maraiya raajau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,സിĤ ു ജിേജാ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W004,Kerala,Ernakulam,,004,municipality,േകാതമംഗലം,സിĤ ു ജിേജാ,saiĤ u jaieejaa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,ലിŌ ി േപാൾ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W005,Kerala,Ernakulam,,005,municipality,േകാതമംഗലം,ലിŌ ി േപാൾ,laiŌ i eepaal,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,ഷിബി ബാബു,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W006,Kerala,Ernakulam,,006,municipality,േകാതമംഗലം,ഷിബി ബാബു,sshaibai baabau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,L·പിൻസ് വർĎ ി,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W007,Kerala,Ernakulam,,007,municipality,േകാതമംഗലം,L·പിൻസ് വർĎ ി,L·painsa varĎ i,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,സിനി േതാമസ്,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W008,Kerala,Ernakulam,,008,municipality,േകാതമംഗലം,സിനി േതാമസ്,sainai eethaamasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,മാേജാ മാതÝm,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W009,Kerala,Ernakulam,,009,municipality,േകാതമംഗലം,മാേജാ മാതÝm,maaeejaa maathaÝm,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,സീത വിജയൻ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W010,Kerala,Ernakulam,,010,municipality,േകാതമംഗലം,സീത വിജയൻ,saeetha vaijayan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,ജാൻസി മാതÝm,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W011,Kerala,Ernakulam,,011,municipality,േകാതമംഗലം,ജാൻസി മാതÝm,jaansai maathaÝm,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,കുമാരി അേശാകൻ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W013,Kerala,Ernakulam,,013,municipality,േകാതമംഗലം,കുമാരി അേശാകൻ,kaumaarai aeeshaakan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,എൻ ഐ അഗŋÜൻ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W014,Kerala,Ernakulam,,014,municipality,േകാതമംഗലം,എൻ ഐ അഗŋÜൻ,en ai agaŋÜn,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,പി ആർ ഉı ികൃഷ്ണൻ (പി ആർ ഉı ി),municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W015,Kerala,Ernakulam,,015,municipality,േകാതമംഗലം,പി ആർ ഉı ികൃഷ്ണൻ (പി ആർ ഉı ി),pai aar uı ikarisshanan (pai aar uı i),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,അരുൺ പി.,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W016,Kerala,Ernakulam,,016,municipality,േകാതമംഗലം,അരുൺ പി.,araun pai.,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,േജാർജ് അĢ ാŜ്,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W017,Kerala,Ernakulam,,017,municipality,േകാതമംഗലം,േജാർജ് അĢ ാŜ്,eejaarja aĢ aŜ,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,അഡŠ. ഷിബു കുരÝാേĎ ാസ്,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W018,Kerala,Ernakulam,,018,municipality,േകാതമംഗലം,അഡŠ. ഷിബു കുരÝാേĎ ാസ്,adaŠ. sshaibau kauraÝaeeĎ asa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,ഭാനുമതി ടീøർ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W019,Kerala,Ernakulam,,019,municipality,േകാതമംഗലം,ഭാനുമതി ടീøർ,bhaanaumathai taeeør,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,ഗീത ജയകുമാർ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W020,Kerala,Ernakulam,,020,municipality,േകാതമംഗലം,ഗീത ജയകുമാർ,gaeetha jayakaumaar,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,പി എം നവാസ്,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W021,Kerala,Ernakulam,,021,municipality,േകാതമംഗലം,പി എം നവാസ്,pai em navaasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,മിനി എൽേദാസ്,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W022,Kerala,Ernakulam,,022,municipality,േകാതമംഗലം,മിനി എൽേദാസ്,mainai eleedhaasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,ആഷ് ലി ടീøർ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W023,Kerala,Ernakulam,,023,municipality,േകാതമംഗലം,ആഷ് ലി ടീøർ,aassha lai taeeør,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,ജിജി േജാേമാൻ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W024,Kerala,Ernakulam,,024,municipality,േകാതമംഗലം,ജിജി േജാേമാൻ,jaijai eejaaeemaan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,മĵ ു േതാമസ്,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W025,Kerala,Ernakulam,,025,municipality,േകാതമംഗലം,മĵ ു േതാമസ്,maĵ u eethaamasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,എൽേദാസ് കീേøരി,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W026,Kerala,Ernakulam,,026,municipality,േകാതമംഗലം,എൽേദാസ് കീേøരി,eleedhaasa kaeeeeørai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,െസൗŘ ്,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W027,Kerala,Ernakulam,,027,municipality,േകാതമംഗലം,െസൗŘ ്,esaauŘ,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,അനൂപ് േജാർജ്,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W028,Kerala,Ernakulam,,028,municipality,േകാതമംഗലം,അനൂപ് േജാർജ്,anaoopa eejaarja,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,െക പി ജലീൽ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W029,Kerala,Ernakulam,,029,municipality,േകാതമംഗലം,െക പി ജലീൽ,eka pai jalaeel,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,േനാർŘ ് സിജു േതാമസ്,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W030,Kerala,Ernakulam,,030,municipality,േകാതമംഗലം,േനാർŘ ് സിജു േതാമസ്,eenaarŘ saijau eethaamasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,സി പി എസ് ബാലൻ,municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W031,Kerala,Ernakulam,,031,municipality,േകാതമംഗലം,സി പി എസ് ബാലൻ,sai pai esa baalan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
IN,സലിം െചറിയാൻ (മാലിയിൽ),municipal_councillor,Municipal Councillor,ward,IN-KL-ERN-MUN-M07023-W032,Kerala,Ernakulam,,032,municipality,േകാതമംഗലം,സലിം െചറിയാൻ (മാലിയിൽ),salaim echarraiyaan (maalaiyail),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/90941035-a6b5-46e0-b20d-667aa9894a46,2026-03-12,active
